ID,Product,Region,Profession,Age,First Rate Paid,Contract sum,Closing Date
6899,Car,150,Employee,48,N,"20,000",Sep-93
6900,Car,150,Farmer,48,N,"20,000",Sep-93
6901,Life,150,Farmer,48,Y,"20,000",Sep-93
6902,Life,150,Employee,48,N,"20,000",Sep-93
6903,Health,150,Employee,49,Y,"20,000",Sep-93
6904,Health,150,Farmer,49,N,"20,000",Sep-93
6905,Life,160,Employee,49,Y,"20,000",Sep-93
6906,Life,150,Farmer,50,N,"20,000",Sep-93
6907,Life,150,Farmer,50,N,"20,000",Sep-93
6908,Life,160,Farmer,50,Y,"20,000",Sep-93
6909,Life,160,Employee,51,N,"20,000",Sep-93
6910,Life,160,Employee,52,N,"20,000",Sep-93
6911,Life,160,Farmer,53,N,"20,000",Sep-93
6912,Life,160,Farmer,53,N,"20,000",Sep-93
6913,Life,150,Employee,53,N,"20,000",Sep-93
6914,Car,160,Pupil,54,N,"20,000",Sep-93
6915,Life,150,Farmer,54,N,"20,000",Sep-93
6916,Household,150,Executive emplyee,55,N,"20,000",Sep-93
6917,Car,150,Farmer,55,Y,"20,000",Sep-93
6918,Household,160,Farmer,55,Y,"20,000",Sep-93
6919,Life,150,Farmer,55,N,"20,000",Sep-93
6920,Life,160,Student,55,N,"20,000",Sep-93
6921,Life,160,Farmer,55,N,"20,000",Sep-93
6922,Life,150,Student,55,N,"20,000",Sep-93
6923,Car,150,Employee,56,N,"20,000",Sep-93
6924,Car,150,Employee,56,Y,"20,000",Sep-93
6925,Life,150,Student,56,Y,"20,000",Sep-93
6926,Life,150,Employee,56,Y,"20,000",Sep-93
6927,Life,160,Employee,57,Y,"20,000",Sep-93
6928,Life,150,Farmer,57,N,"20,000",Sep-93
6929,Life,150,Student,57,N,"20,000",Sep-93
6930,Life,150,Student,57,N,"20,000",Sep-93
6931,Life,150,Student,57,N,"20,000",Sep-93
6932,Life,150,Employee,58,Y,"20,000",Sep-93
6933,Life,150,Farmer,58,Y,"20,000",Sep-93
6934,Household,150,Student,58,N,"20,000",Sep-93
6935,Life,160,Farmer,59,N,"20,000",Sep-93
6936,Life,160,Farmer,59,N,"20,000",Sep-93
6937,Life,150,Civil servant,61,N,"20,000",Sep-93
6938,Life,150,Civil servant,61,Y,"20,000",Sep-93
6939,Car,160,Civil servant,61,N,"20,000",Sep-93
6940,Car,150,Student,61,N,"20,000",Sep-93
6941,Life,150,Civil servant,62,N,"20,000",Sep-93
6942,Life,160,Civil servant,63,N,"20,000",Sep-93
6943,Household,150,Civil servant,63,N,"20,000",Sep-93
6944,Life,150,Civil servant,63,Y,"20,000",Sep-93
6945,Life,150,Civil servant,63,N,"20,000",Sep-93
6946,Car,160,Civil servant,63,Y,"20,000",Sep-93
6947,Life,150,Civil servant,63,N,"20,000",Sep-93
6948,Life,150,Employee,63,N,"20,000",Sep-93
6949,Life,150,Employee,64,N,"20,000",Sep-93
6950,Household,150,Civil servant,64,Y,"20,000",Sep-93
6951,Life,150,Civil servant,65,N,"20,000",Sep-93
6952,Household,150,Civil servant,67,N,"20,000",Sep-93
6953,Life,150,Civil servant,67,Y,"20,000",Sep-93
6954,Life,150,Civil servant,68,N,"20,000",Sep-93
6955,Car,150,Civil servant,68,N,"20,000",Sep-93
6956,Car,150,Civil servant,69,Y,"20,000",Sep-93
6957,Household,150,Civil servant,69,Y,"20,000",Sep-93
6958,Health,160,Civil servant,70,N,"20,000",Sep-93
6959,Life,150,Civil servant,70,N,"20,000",Sep-93
6960,Health,160,Civil servant,70,N,"20,000",Sep-93
6961,Household,999,Civil servant,76,Y,"20,000",Sep-93
6962,Household,150,Civil servant,78,Y,"20,000",Sep-93
6963,Car,150,Student,78,Y,"20,000",Sep-93
6964,Health,150,Student,11,Y,"20,000",Oct-93
6965,Health,150,Student,14,Y,"20,000",Oct-93
6966,Life,150,Student,18,N,"20,000",Oct-93
6967,Health,150,Student,20,Y,"20,000",Oct-93
6968,Health,150,Student,20,Y,"20,000",Oct-93
6969,Life,150,Student,21,Y,"20,000",Oct-93
6970,Car,150,Student,21,N,"20,000",Oct-93
6971,Car,150,Student,21,N,"20,000",Oct-93
6972,Health,160,Employee,22,Y,"20,000",Oct-93
6973,Health,150,Employee,22,N,"20,000",Oct-93
6974,Life,150,Student,22,N,"20,000",Oct-93
6975,Car,150,Worker,22,N,"20,000",Oct-93
6976,Car,150,Student,23,N,"20,000",Oct-93
6977,Health,150,Student,23,N,"20,000",Oct-93
6978,Life,160,Employee,24,N,"20,000",Oct-93
6979,Life,150,Student,24,Y,"20,000",Oct-93
6980,Life,150,Farmer,24,Y,"20,000",Oct-93
6981,Life,150,Employee,24,N,"20,000",Oct-93
6982,Car,150,Employee,24,N,"20,000",Oct-93
6983,Life,150,Farmer,24,N,"20,000",Oct-93
6984,Health,150,Farmer,25,N,"20,000",Oct-93
6985,Household,160,Farmer,25,Y,"20,000",Oct-93
6986,Life,150,Farmer,25,Y,"20,000",Oct-93
6987,Car,150,Student,25,Y,"20,000",Oct-93
6988,Life,150,Employee,25,Y,"20,000",Oct-93
6989,Life,150,Executive emplyee,25,N,"20,000",Oct-93
6990,Health,150,Employee,26,N,"20,000",Oct-93
6991,Life,150,Farmer,26,Y,"20,000",Oct-93
6992,Life,160,Farmer,26,N,"20,000",Oct-93
6993,Life,150,Employee,27,Y,"20,000",Oct-93
6994,Life,150,Employee,28,N,"20,000",Oct-93
6995,Life,150,Employee,28,N,"20,000",Oct-93
6996,Life,150,Farmer,29,N,"20,000",Oct-93
6997,Health,150,Employee,29,Y,"20,000",Oct-93
6998,Life,150,Farmer,29,N,"20,000",Oct-93
6999,Life,150,Farmer,29,N,"20,000",Oct-93
7000,Household,150,Farmer,30,N,"20,000",Oct-93
7001,Health,150,Employee,30,N,"20,000",Oct-93
7002,Life,150,Employee,30,N,"20,000",Oct-93
7003,Life,150,Farmer,30,N,"20,000",Oct-93
7004,Life,150,Farmer,31,N,"20,000",Oct-93
7005,Health,150,Employee,31,Y,"20,000",Oct-93
7006,Life,150,Employee,31,N,"20,000",Oct-93
7007,Life,150,Employee,31,N,"20,000",Oct-93
7008,Car,150,Farmer,31,N,"20,000",Oct-93
7009,Life,150,Farmer,31,N,"20,000",Oct-93
7010,Life,150,Employee,31,N,"20,000",Oct-93
7011,Life,150,Farmer,31,N,"20,000",Oct-93
7012,Life,160,Farmer,32,N,"20,000",Oct-93
7013,Health,160,Farmer,32,N,"20,000",Oct-93
7014,Life,150,Student,32,Y,"20,000",Oct-93
7015,Life,150,Employee,32,N,"20,000",Oct-93
7016,Life,150,Farmer,33,Y,"20,000",Oct-93
7017,Life,150,Executive emplyee,33,Y,"20,000",Oct-93
7018,Car,150,Farmer,33,N,"20,000",Oct-93
7019,Life,150,Pupil,33,N,"20,000",Oct-93
7020,Car,150,Student,33,N,"20,000",Oct-93
7021,Life,150,Employee,34,N,"20,000",Oct-93
7022,Life,150,Executive emplyee,34,N,"20,000",Oct-93
7023,Life,150,Employee,34,N,"20,000",Oct-93
7024,Household,160,Employee,35,N,"20,000",Oct-93
7025,Life,150,Employee,35,N,"20,000",Oct-93
7026,Life,150,Farmer,35,N,"20,000",Oct-93
7027,Life,150,Farmer,35,N,"20,000",Oct-93
7028,Life,150,Farmer,35,N,"20,000",Oct-93
7029,Car,160,Executive emplyee,35,N,"20,000",Oct-93
7030,Life,150,Student,35,N,"20,000",Oct-93
7031,Life,160,Employee,35,N,"20,000",Oct-93
7032,Car,150,Farmer,36,N,"20,000",Oct-93
7033,Health,150,Employee,36,N,"20,000",Oct-93
7034,Life,160,Employee,36,N,"20,000",Oct-93
7035,Life,150,Farmer,36,N,"20,000",Oct-93
7036,Car,150,Employee,36,N,"20,000",Oct-93
7037,Life,150,Farmer,36,Y,"20,000",Oct-93
7038,Health,150,Student,36,Y,"20,000",Oct-93
7039,Life,150,Student,37,N,"20,000",Oct-93
7040,Health,150,Executive emplyee,37,N,"20,000",Oct-93
7041,Life,150,Employee,37,N,"20,000",Oct-93
7042,Life,150,Employee,37,N,"20,000",Oct-93
7043,Household,160,Student,38,N,"20,000",Oct-93
7044,Car,160,Farmer,38,N,"20,000",Oct-93
7045,Health,160,Farmer,38,N,"20,000",Oct-93
7046,Life,160,Farmer,38,N,"20,000",Oct-93
7047,Life,150,Farmer,38,N,"20,000",Oct-93
7048,Health,150,Employee,39,Y,"20,000",Oct-93
7049,Household,150,Executive emplyee,39,Y,"20,000",Oct-93
7050,Household,150,Employee,40,N,"20,000",Oct-93
7051,Life,150,Farmer,40,N,"20,000",Oct-93
7052,Life,150,Employee,40,Y,"20,000",Oct-93
7053,Life,150,Student,40,N,"20,000",Oct-93
7054,Household,150,Employee,40,Y,"20,000",Oct-93
7055,Household,150,Farmer,41,N,"20,000",Oct-93
7056,Life,150,Farmer,41,Y,"20,000",Oct-93
7057,Life,150,Employee,41,N,"20,000",Oct-93
7058,Life,150,Employee,41,N,"20,000",Oct-93
7059,Life,150,Executive emplyee,42,N,"20,000",Oct-93
7060,Health,160,Employee,42,N,"20,000",Oct-93
7061,Life,150,Farmer,42,N,"20,000",Oct-93
7062,Car,150,Employee,42,N,"20,000",Oct-93
7063,Life,150,Employee,42,N,"20,000",Oct-93
7064,Life,150,Employee,42,N,"20,000",Oct-93
7065,Life,150,Farmer,42,N,"20,000",Oct-93
7066,Life,150,Farmer,42,N,"20,000",Oct-93
7067,Health,150,Employee,43,N,"20,000",Oct-93
7068,Car,150,Employee,43,N,"20,000",Oct-93
7069,Life,150,Executive emplyee,43,N,"20,000",Oct-93
7070,Household,150,Farmer,44,N,"20,000",Oct-93
7071,Life,150,Farmer,44,Y,"20,000",Oct-93
7072,Life,150,Employee,44,N,"20,000",Oct-93
7073,Life,160,Farmer,45,N,"20,000",Oct-93
7074,Household,150,Executive emplyee,45,N,"20,000",Oct-93
7075,Health,150,Employee,45,N,"20,000",Oct-93
7076,Life,150,Employee,45,Y,"20,000",Oct-93
7077,Life,150,Employee,46,N,"20,000",Oct-93
7078,Health,150,Student,47,N,"20,000",Oct-93
7079,Health,150,Student,47,N,"20,000",Oct-93
7080,Car,150,Farmer,47,N,"20,000",Oct-93
7081,Life,150,Farmer,47,N,"20,000",Oct-93
7082,Car,150,Employee,48,N,"20,000",Oct-93
7083,Life,150,Farmer,48,Y,"20,000",Oct-93
7084,Life,150,Farmer,48,N,"20,000",Oct-93
7085,Life,150,Employee,48,Y,"20,000",Oct-93
7086,Life,150,Employee,49,N,"20,000",Oct-93
7087,Car,150,Employee,49,N,"20,000",Oct-93
7088,Life,150,Employee,49,N,"20,000",Oct-93
7089,Life,150,Employee,49,N,"20,000",Oct-93
7090,Life,150,Farmer,50,N,"20,000",Oct-93
7091,Car,150,Student,52,N,"20,000",Oct-93
7092,Health,150,Student,52,N,"20,000",Oct-93
7093,Car,150,Farmer,52,N,"20,000",Oct-93
7094,Car,150,Farmer,52,N,"20,000",Oct-93
7095,Life,150,Employee,52,Y,"20,000",Oct-93
7096,Life,160,Employee,53,Y,"20,000",Oct-93
7097,Life,150,Executive emplyee,53,N,"20,000",Oct-93
7098,Life,150,Employee,53,N,"20,000",Oct-93
7099,Life,150,Farmer,53,Y,"20,000",Oct-93
7100,Life,150,Pupil,54,N,"20,000",Oct-93
7101,Car,150,Employee,54,N,"20,000",Oct-93
7102,Life,999,Student,54,Y,"20,000",Oct-93
7103,Life,150,Employee,54,Y,"20,000",Oct-93
7104,Health,150,Student,54,N,"20,000",Oct-93
7105,Life,160,Employee,54,N,"20,000",Oct-93
7106,Life,160,Student,55,N,"20,000",Oct-93
7107,Car,150,Employee,55,Y,"20,000",Oct-93
7108,Car,150,Employee,55,N,"20,000",Oct-93
7109,Life,160,Student,55,N,"20,000",Oct-93
7110,Health,150,Employee,56,Y,"20,000",Oct-93
7111,Household,150,Employee,56,Y,"20,000",Oct-93
7112,Car,150,Farmer,56,N,"20,000",Oct-93
7113,Life,150,Farmer,56,N,"20,000",Oct-93
7114,Car,160,Employee,56,N,"20,000",Oct-93
7115,Life,150,Executive emplyee,56,Y,"20,000",Oct-93
7116,Car,150,Farmer,56,N,"20,000",Oct-93
7117,Health,999,Farmer,57,Y,"20,000",Oct-93
7118,Car,160,Employee,57,Y,"20,000",Oct-93
7119,Health,150,Employee,57,Y,"20,000",Oct-93
7120,Life,160,Farmer,57,Y,"20,000",Oct-93
7121,Life,150,Employee,57,N,"20,000",Oct-93
7122,Life,160,Executive emplyee,57,N,"20,000",Oct-93
7123,Car,150,Farmer,58,N,"20,000",Oct-93
7124,Car,160,Farmer,58,N,"20,000",Oct-93
7125,Life,150,Farmer,58,Y,"20,000",Oct-93
7126,Car,150,Employee,58,N,"20,000",Oct-93
7127,Health,150,Farmer,59,N,"20,000",Oct-93
7128,Car,150,Employee,60,N,"20,000",Oct-93
7129,Life,150,Employee,60,N,"20,000",Oct-93
7130,Health,150,Employee,61,N,"20,000",Oct-93
7131,Life,150,Employee,61,N,"20,000",Oct-93
7132,Life,150,Civil servant,63,N,"20,000",Oct-93
7133,Life,150,Employee,63,Y,"20,000",Oct-93
7134,Life,150,Civil servant,63,N,"20,000",Oct-93
7135,Life,150,Civil servant,64,N,"20,000",Oct-93
7136,Car,160,Student,64,N,"20,000",Oct-93
7137,Life,150,Employee,64,N,"20,000",Oct-93
7138,Car,150,Civil servant,65,N,"20,000",Oct-93
7139,Household,150,Civil servant,65,Y,"20,000",Oct-93
7140,Life,150,Civil servant,65,N,"20,000",Oct-93
7141,Life,150,Civil servant,66,N,"20,000",Oct-93
7142,Health,150,Civil servant,66,Y,"20,000",Oct-93
7143,Car,150,Civil servant,67,Y,"20,000",Oct-93
7144,Life,150,Civil servant,70,Y,"20,000",Oct-93
7145,Life,160,Student,70,N,"20,000",Oct-93
7146,Household,160,Civil servant,71,N,"20,000",Oct-93
7147,Household,150,Civil servant,75,Y,"20,000",Oct-93
7148,Life,150,Civil servant,79,Y,"20,000",Oct-93
7149,Health,150,Student,10,Y,"20,000",Nov-93
7150,Health,150,Student,10,N,"20,000",Nov-93
7151,Health,150,Student,20,N,"20,000",Nov-93
7152,Health,150,Student,20,N,"20,000",Nov-93
7153,Health,130,Student,21,N,"20,000",Nov-93
7154,Health,150,Student,21,N,"20,000",Nov-93
7155,Life,150,Farmer,21,N,"20,000",Nov-93
7156,Car,150,Employee,22,N,"20,000",Nov-93
7157,Car,150,Employee,22,N,"20,000",Nov-93
7158,Health,150,Student,22,N,"20,000",Nov-93
7159,Health,150,Student,22,Y,"20,000",Nov-93
7160,Life,150,Employee,24,N,"20,000",Nov-93
7161,Health,150,Employee,24,N,"20,000",Nov-93
7162,Car,150,Employee,25,N,"20,000",Nov-93
7163,Life,150,Farmer,25,Y,"20,000",Nov-93
7164,Car,150,Employee,25,Y,"20,000",Nov-93
7165,Health,160,Employee,25,Y,"20,000",Nov-93
7166,Health,150,Farmer,25,N,"20,000",Nov-93
7167,Car,150,Employee,26,Y,"20,000",Nov-93
7168,Life,150,Student,26,N,"20,000",Nov-93
7169,Car,160,Farmer,26,N,"20,000",Nov-93
7170,Car,150,Employee,26,Y,"20,000",Nov-93
7171,Life,150,Farmer,27,N,"20,000",Nov-93
7172,Car,150,Employee,28,Y,"20,000",Nov-93
7173,Health,150,Farmer,28,N,"20,000",Nov-93
7174,Car,150,Farmer,29,Y,"20,000",Nov-93
7175,Life,150,Farmer,29,N,"20,000",Nov-93
7176,Car,150,Employee,29,Y,"20,000",Nov-93
7177,Life,150,Employee,29,Y,"20,000",Nov-93
7178,Life,150,Student,29,N,"20,000",Nov-93
7179,Life,150,Farmer,29,N,"20,000",Nov-93
7180,Life,150,Farmer,29,N,"20,000",Nov-93
7181,Household,150,Employee,30,Y,"20,000",Nov-93
7182,Life,150,Farmer,30,N,"20,000",Nov-93
7183,Car,160,Employee,30,N,"20,000",Nov-93
7184,Life,150,Employee,30,N,"20,000",Nov-93
7185,Car,150,Farmer,30,N,"20,000",Nov-93
7186,Car,150,Farmer,30,Y,"20,000",Nov-93
7187,Car,150,Student,30,N,"20,000",Nov-93
7188,Life,150,Employee,30,N,"20,000",Nov-93
7189,Car,150,Employee,30,N,"20,000",Nov-93
7190,Car,150,Employee,31,N,"20,000",Nov-93
7191,Car,150,Student,31,N,"20,000",Nov-93
7192,Car,150,Worker,31,N,"20,000",Nov-93
7193,Life,150,Student,31,Y,"20,000",Nov-93
7194,Health,150,Farmer,31,Y,"20,000",Nov-93
7195,Health,150,Student,32,N,"20,000",Nov-93
7196,Car,160,Farmer,32,Y,"20,000",Nov-93
7197,Life,150,Employee,32,N,"20,000",Nov-93
7198,Life,150,Employee,33,N,"20,000",Nov-93
7199,Health,150,Employee,33,N,"20,000",Nov-93
7200,Life,150,Employee,33,N,"20,000",Nov-93
7201,Life,150,Employee,33,N,"20,000",Nov-93
7202,Life,150,Farmer,33,N,"20,000",Nov-93
7203,Life,150,Employee,33,N,"20,000",Nov-93
7204,Life,150,Farmer,33,N,"20,000",Nov-93
7205,Life,150,Student,33,Y,"20,000",Nov-93
7206,Household,999,Employee,34,N,"20,000",Nov-93
7207,Car,150,Farmer,34,N,"20,000",Nov-93
7208,Life,160,Employee,34,N,"20,000",Nov-93
7209,Life,150,Executive emplyee,34,Y,"20,000",Nov-93
7210,Car,150,Employee,35,N,"20,000",Nov-93
7211,Car,150,Farmer,35,N,"20,000",Nov-93
7212,Life,150,Employee,35,N,"20,000",Nov-93
7213,Life,150,Farmer,35,N,"20,000",Nov-93
7214,Life,150,Worker,35,N,"20,000",Nov-93
7215,Life,150,Farmer,36,Y,"20,000",Nov-93
7216,Car,150,Farmer,36,Y,"20,000",Nov-93
7217,Life,150,Farmer,36,Y,"20,000",Nov-93
7218,Car,150,Student,37,Y,"20,000",Nov-93
7219,Car,150,Farmer,37,N,"20,000",Nov-93
7220,Life,150,Student,37,N,"20,000",Nov-93
7221,Life,150,Farmer,37,N,"20,000",Nov-93
7222,Car,160,Employee,37,N,"20,000",Nov-93
7223,Car,160,Employee,38,N,"20,000",Nov-93
7224,Household,150,Employee,38,N,"20,000",Nov-93
7225,Health,150,Employee,38,N,"20,000",Nov-93
7226,Life,150,Employee,38,Y,"20,000",Nov-93
7227,Life,150,Farmer,38,N,"20,000",Nov-93
7228,Life,150,Employee,39,Y,"20,000",Nov-93
7229,Life,150,Employee,39,N,"20,000",Nov-93
7230,Life,150,Employee,39,N,"20,000",Nov-93
7231,Life,150,Farmer,39,N,"20,000",Nov-93
7232,Health,150,Employee,40,N,"20,000",Nov-93
7233,Life,150,Employee,40,N,"20,000",Nov-93
7234,Life,150,Farmer,40,Y,"20,000",Nov-93
7235,Car,150,Employee,40,N,"20,000",Nov-93
7236,Life,150,Employee,40,N,"20,000",Nov-93
7237,Household,150,Employee,41,N,"20,000",Nov-93
7238,Life,150,Pupil,41,Y,"20,000",Nov-93
7239,Household,150,Student,41,N,"20,000",Nov-93
7240,Life,150,Farmer,42,N,"20,000",Nov-93
7241,Life,150,Employee,42,N,"20,000",Nov-93
7242,Car,160,Employee,43,Y,"20,000",Nov-93
7243,Life,150,Farmer,43,N,"20,000",Nov-93
7244,Life,150,Farmer,43,N,"20,000",Nov-93
7245,Car,150,Farmer,43,N,"20,000",Nov-93
7246,Life,150,Employee,43,N,"20,000",Nov-93
7247,Car,150,Farmer,44,N,"20,000",Nov-93
7248,Household,150,Farmer,44,Y,"20,000",Nov-93
7249,Household,160,Employee,44,Y,"20,000",Nov-93
7250,Life,150,Farmer,45,N,"20,000",Nov-93
7251,Life,150,Employee,46,Y,"20,000",Nov-93
7252,Life,150,Farmer,46,Y,"20,000",Nov-93
7253,Life,150,Employee,46,N,"20,000",Nov-93
7254,Life,160,Farmer,46,N,"20,000",Nov-93
7255,Car,150,Employee,46,Y,"20,000",Nov-93
7256,Life,150,Employee,46,N,"20,000",Nov-93
7257,Life,150,Farmer,47,Y,"20,000",Nov-93
7258,Life,150,Farmer,47,N,"20,000",Nov-93
7259,Life,150,Employee,47,N,"20,000",Nov-93
7260,Life,160,Farmer,47,Y,"20,000",Nov-93
7261,Life,150,Executive emplyee,47,Y,"20,000",Nov-93
7262,Health,150,Farmer,48,N,"20,000",Nov-93
7263,Household,130,Executive emplyee,48,N,"20,000",Nov-93
7264,Car,999,Farmer,48,N,"20,000",Nov-93
7265,Life,160,Student,49,N,"20,000",Nov-93
7266,Life,150,Worker,50,N,"20,000",Nov-93
7267,Life,150,Employee,50,N,"20,000",Nov-93
7268,Health,160,Worker,50,N,"20,000",Nov-93
7269,Car,150,Employee,51,N,"20,000",Nov-93
7270,Household,150,Employee,53,Y,"20,000",Nov-93
7271,Car,150,Farmer,53,Y,"20,000",Nov-93
7272,Car,150,Employee,54,Y,"20,000",Nov-93
7273,Life,150,Farmer,54,Y,"20,000",Nov-93
7274,Life,150,Farmer,54,N,"20,000",Nov-93
7275,Car,150,Employee,54,N,"20,000",Nov-93
7276,Life,150,Employee,54,N,"20,000",Nov-93
7277,Car,150,Employee,54,N,"20,000",Nov-93
7278,Household,150,Employee,54,N,"20,000",Nov-93
7279,Car,150,Employee,54,N,"20,000",Nov-93
7280,Life,150,Employee,54,Y,"20,000",Nov-93
7281,Car,150,Employee,54,N,"20,000",Nov-93
7282,Life,150,Employee,54,N,"20,000",Nov-93
7283,Life,160,Pupil,55,N,"20,000",Nov-93
7284,Life,150,Student,55,N,"20,000",Nov-93
7285,Life,150,Farmer,56,N,"20,000",Nov-93
7286,Household,150,Farmer,56,Y,"20,000",Nov-93
7287,Life,160,Employee,56,N,"20,000",Nov-93
7288,Health,150,Farmer,56,N,"20,000",Nov-93
7289,Life,150,Employee,57,N,"20,000",Nov-93
7290,Car,130,Farmer,58,Y,"20,000",Nov-93
7291,Household,150,Farmer,58,N,"20,000",Nov-93
7292,Household,160,Farmer,58,N,"20,000",Nov-93
7293,Health,150,Student,58,N,"20,000",Nov-93
7294,Health,150,Employee,58,Y,"20,000",Nov-93
7295,Life,150,Pupil,58,N,"20,000",Nov-93
7296,Life,999,Employee,58,N,"20,000",Nov-93
7297,Life,999,Employee,58,N,"20,000",Nov-93
7298,Health,160,Student,59,N,"20,000",Nov-93
7299,Life,150,Farmer,59,N,"20,000",Nov-93
7300,Life,150,Civil servant,59,N,"20,000",Nov-93
7301,Household,150,Employee,59,N,"20,000",Nov-93
7302,Life,150,Civil servant,59,N,"20,000",Nov-93
7303,Life,150,Civil servant,60,Y,"20,000",Nov-93
7304,Car,150,Farmer,60,N,"20,000",Nov-93
7305,Life,160,Civil servant,60,N,"20,000",Nov-93
7306,Household,150,Civil servant,60,N,"20,000",Nov-93
7307,Life,150,Employee,60,N,"20,000",Nov-93
7308,Life,150,Civil servant,61,Y,"20,000",Nov-93
7309,Life,150,Civil servant,61,N,"20,000",Nov-93
7310,Health,150,Civil servant,61,Y,"20,000",Nov-93
7311,Car,150,Civil servant,61,N,"20,000",Nov-93
7312,Life,150,Civil servant,62,N,"20,000",Nov-93
7313,Car,150,Civil servant,62,Y,"20,000",Nov-93
7314,Life,150,Civil servant,62,N,"20,000",Nov-93
7315,Life,150,Student,62,N,"20,000",Nov-93
7316,Life,150,Civil servant,63,N,"20,000",Nov-93
7317,Life,150,Civil servant,64,N,"20,000",Nov-93
7318,Life,150,Civil servant,64,N,"20,000",Nov-93
7319,Life,150,Employee,64,N,"20,000",Nov-93
7320,Life,150,Civil servant,65,Y,"20,000",Nov-93
7321,Life,160,Civil servant,65,N,"20,000",Nov-93
7322,Car,150,Civil servant,65,N,"20,000",Nov-93
7323,Health,150,Student,66,Y,"20,000",Nov-93
7324,Life,150,Civil servant,66,N,"20,000",Nov-93
7325,Life,150,Employee,66,N,"20,000",Nov-93
7326,Life,150,Civil servant,67,N,"20,000",Nov-93
7327,Life,160,Civil servant,68,Y,"20,000",Nov-93
7328,Household,150,Civil servant,69,N,"20,000",Nov-93
7329,Car,160,Student,69,N,"20,000",Nov-93
7330,Life,160,Civil servant,71,N,"20,000",Nov-93
7331,Household,150,Civil servant,72,N,"20,000",Nov-93
7332,Life,150,Civil servant,73,N,"20,000",Nov-93
7333,Life,150,Civil servant,73,N,"20,000",Nov-93
7334,Life,150,Civil servant,73,N,"20,000",Nov-93
7335,Car,150,Civil servant,74,N,"20,000",Nov-93
7336,Life,150,Civil servant,74,N,"20,000",Nov-93
7337,Health,150,Civil servant,79,Y,"20,000",Nov-93
7338,Household,150,Farmer,3,N,"20,000",Dec-93
7339,Health,160,Student,5,N,"20,000",Dec-93
7340,Health,150,Student,17,N,"20,000",Dec-93
7341,Car,160,Student,20,N,"20,000",Dec-93
7342,Health,160,Student,20,N,"20,000",Dec-93
7343,Car,150,Student,20,N,"20,000",Dec-93
7344,Car,150,Student,20,N,"20,000",Dec-93
7345,Health,150,Employee,21,N,"20,000",Dec-93
7346,Health,150,Student,21,N,"20,000",Dec-93
7347,Car,150,Student,21,N,"20,000",Dec-93
7348,Health,150,Student,21,N,"20,000",Dec-93
7349,Health,150,Student,22,N,"20,000",Dec-93
7350,Car,160,Student,22,Y,"20,000",Dec-93
7351,Car,150,Student,22,N,"20,000",Dec-93
7352,Life,160,Farmer,22,N,"20,000",Dec-93
7353,Health,160,Employee,23,N,"20,000",Dec-93
7354,Life,150,Student,23,N,"20,000",Dec-93
7355,Health,160,Employee,24,N,"20,000",Dec-93
7356,Health,160,Employee,24,N,"20,000",Dec-93
7357,Life,150,Student,24,N,"20,000",Dec-93
7358,Life,150,Student,24,Y,"20,000",Dec-93
7359,Health,160,Student,24,N,"20,000",Dec-93
7360,Car,150,Employee,25,N,"20,000",Dec-93
7361,Life,150,Farmer,25,N,"20,000",Dec-93
7362,Car,150,Employee,25,Y,"20,000",Dec-93
7363,Household,150,Employee,26,N,"20,000",Dec-93
7364,Health,150,Employee,26,N,"20,000",Dec-93
7365,Life,160,Farmer,26,N,"20,000",Dec-93
7366,Car,150,Employee,26,N,"20,000",Dec-93
7367,Health,150,Employee,26,N,"20,000",Dec-93
7368,Car,150,Student,26,Y,"20,000",Dec-93
7369,Health,150,Employee,26,N,"20,000",Dec-93
7370,Life,150,Student,26,N,"20,000",Dec-93
7371,Life,150,Employee,26,N,"20,000",Dec-93
7372,Life,150,Employee,27,N,"20,000",Dec-93
7373,Household,150,Employee,27,N,"20,000",Dec-93
7374,Car,150,Employee,27,N,"20,000",Dec-93
7375,Life,150,Employee,27,Y,"20,000",Dec-93
7376,Life,150,Student,27,N,"20,000",Dec-93
7377,Life,150,Pupil,27,Y,"20,000",Dec-93
7378,Life,150,Farmer,28,N,"20,000",Dec-93
7379,Life,160,Employee,28,N,"20,000",Dec-93
7380,Life,150,Employee,28,N,"20,000",Dec-93
7381,Health,150,Student,28,Y,"20,000",Dec-93
